Domain,Title,Link
CS,DDPG: Continuous control with deep reinforcement learning,https://arxiv.org/abs/1509.02971
CS,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor,https://arxiv.org/abs/1801.01290
CS,Deep Q-Network: Playing Atari with Deep Reinforcement Learning,https://arxiv.org/abs/1312.5602
CS,WGAN: Wasserstein GAN,https://arxiv.org/abs/1701.07875
CS,WGAN-GP: Improved Training of Wasserstein GANs,https://arxiv.org/abs/1704.00028
CS,CycleGAN: Unpaired Image-to-Image Translation using Cycle-Consistent Adversarial Networks,https://arxiv.org/abs/1703.10593
CS,Pix2Pix: Image-to-Image Translation with Conditional Adversarial Networks,https://arxiv.org/abs/1611.07004
CS,AlexNet: ImageNet Classification with Deep Convolutional Neural Networks,https://arxiv.org/search/?query=ImageNet+Classification+with+Deep+Convolutional&searchtype=title
CS,VGGNet: Very Deep Convolutional Networks for Large-Scale Image Recognition,https://arxiv.org/abs/1409.1556
CS,Inception: Going Deeper with Convolutions,https://arxiv.org/abs/1409.4842
CS,ResNeXt: Aggregated Residual Transformations for Deep Neural Networks,https://arxiv.org/abs/1611.05431
CS,DenseNet: Densely Connected Convolutional Networks,https://arxiv.org/abs/1608.06993
CS,MobileNets: Efficient Convolutional Neural Networks for Mobile Vision Applications,https://arxiv.org/abs/1704.04861
CS,MobileNetV2: Inverted Residuals and Linear Bottlenecks,https://arxiv.org/abs/1801.04381
CS,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks,https://arxiv.org/abs/1905.11946
CS,SqueezeNet: AlexNet-level accuracy with 50x fewer parameters and <0.5MB model size,https://arxiv.org/abs/1602.07360
CS,Neural Architecture Search with Reinforcement Learning,https://arxiv.org/abs/1611.01578
CS,DARTS: Differentiable Architecture Search,https://arxiv.org/abs/1806.09055
CS,ENAS: Efficient Neural Architecture Search via Parameter Sharing,https://arxiv.org/abs/1802.03268
CS,MAML: Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,https://arxiv.org/abs/1703.03400
CS,Prototypical Networks for Few-shot Learning,https://arxiv.org/abs/1703.05175
CS,Matching Networks for One Shot Learning,https://arxiv.org/abs/1606.04080
CS,Reptile: On First-Order Meta-Learning Algorithms,https://arxiv.org/abs/1803.02999
CS,Optimization as a Model for Few-Shot Learning,https://arxiv.org/abs/1612.06980
CS,Siamese Neural Networks for One-shot Image Recognition,https://arxiv.org/search/?query=Siamese+Neural+Networks+for+One-shot&searchtype=title
CS,Federated Learning: Communication-Efficient Learning of Deep Networks from Decentralized Data,https://arxiv.org/abs/1602.05629
CS,Advances and Open Problems in Federated Learning,https://arxiv.org/abs/1912.04977
CS,Differentially Private Stochastic Gradient Descent,https://arxiv.org/search/?query=Deep+Learning+with+Differential+Privacy&searchtype=title
CS,Deep Learning with Differential Privacy,https://arxiv.org/abs/1607.00133
CS,PATE: Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,https://arxiv.org/abs/1610.05755
CS,Adversarial Examples in the Physical World,https://arxiv.org/abs/1607.02533
CS,Explaining and Harnessing Adversarial Examples,https://arxiv.org/abs/1412.6572
CS,Towards Evaluating the Robustness of Neural Networks,https://arxiv.org/abs/1608.04644
CS,DeepFool: a simple and accurate method to fool deep neural networks,https://arxiv.org/abs/1511.04599
CS,Universal adversarial perturbations,https://arxiv.org/abs/1610.08401
CS,Certifying Some Distributional Robustness with Principled Adversarial Training,https://arxiv.org/abs/1710.10571
CS,"LIME: ""Why Should I Trust You?"": Explaining the Predictions of Any Classifier",https://arxiv.org/abs/1602.04938
CS,SHAP: A Unified Approach to Interpreting Model Predictions,https://arxiv.org/abs/1705.07874
CS,Grad-CAM: Visual Explanations from Deep Networks via Gradient-based Localization,https://arxiv.org/abs/1610.02391
CS,Axiomatic Attribution for Deep Networks (Integrated Gradients),https://arxiv.org/abs/1703.01365
CS,Understanding Black-box Predictions via Influence Functions,https://arxiv.org/abs/1703.04730
CS,Neural Ordinary Differential Equations,https://arxiv.org/abs/1806.07366
CS,NeRF: Representing Scenes as Neural Radiance Fields for View Synthesis,https://arxiv.org/abs/2003.08934
CS,Denoising Diffusion Probabilistic Models,https://arxiv.org/abs/2006.11239
CS,High-Resolution Image Synthesis with Latent Diffusion Models,https://arxiv.org/abs/2112.10752
CS,CLIP: Learning Transferable Visual Models From Natural Language Supervision,https://arxiv.org/abs/2103.00020
CS,DALL-E: Zero-Shot Text-to-Image Generation,https://arxiv.org/abs/2102.12092
CS,ViT: An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,https://arxiv.org/abs/2010.11929
CS,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,https://arxiv.org/abs/2103.14030
CS,WaveNet: A Generative Model for Raw Audio,https://arxiv.org/abs/1609.03499
CS,Tacotron 2: Natural TTS Synthesis by Conditioning WaveNet on Mel Spectrogram Predictions,https://arxiv.org/abs/1712.05884
CS,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin,https://arxiv.org/abs/1512.02595
CS,HuBERT: Self-Supervised Speech Representation Learning by Masked Prediction of Hidden Units,https://arxiv.org/abs/2106.07447
CS,AlphaFold: Highly accurate protein structure prediction with AlphaFold,https://arxiv.org/search/?query=Highly+accurate+protein+structure+prediction+with+AlphaFold&searchtype=title
CS,AlphaStar: Mastering the Real-Time Strategy Game StarCraft II,https://arxiv.org/search/?query=Mastering+the+Real-Time+Strategy+Game+StarCraft+II&searchtype=title
CS,MuZero: Mastering Atari Go Chess and Shogi by Planning with a Learned Model,https://arxiv.org/abs/1911.08265
CS,InstructGPT: Training language models to follow instructions with human feedback,https://arxiv.org/abs/2203.02155
CS,RLHF: Deep Reinforcement Learning from Human Preferences,https://arxiv.org/abs/1706.03741
CS,LoRA: Low-Rank Adaptation of Large Language Models,https://arxiv.org/abs/2106.09685
CS,FlashAttention: Fast and Memory-Efficient Exact Attention with IO-Awareness,https://arxiv.org/abs/2205.14135
CS,Chinchilla: Training Compute-Optimal Large Language Models,https://arxiv.org/abs/2203.15556
CS,PaLM: Scaling Language Modeling with Pathways,https://arxiv.org/abs/2204.02311
CS,OPT: Open Pre-trained Transformer Language Models,https://arxiv.org/abs/2205.01068
CS,LLaMA: Open and Efficient Foundation Language Models,https://arxiv.org/abs/2302.13971
CS,Chain-of-Thought Prompting Elicits Reasoning in Large Language Models,https://arxiv.org/abs/2201.11903
CS,Self-Consistency Improves Chain of Thought Reasoning in Language Models,https://arxiv.org/abs/2203.11171
CS,ReAct: Synergizing Reasoning and Acting in Language Models,https://arxiv.org/abs/2210.03629
CS,AutoGPT: Autonomous Agents for Language Models,https://arxiv.org/search/?query=Autonomous+Agents+for+Language+Models&searchtype=title
CS,Generative Agents: Interactive Simulacra of Human Behavior,https://arxiv.org/abs/2304.03442
CS,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://arxiv.org/abs/2305.16291
CS,Tree of Thoughts: Deliberate Problem Solving with Large Language Models,https://arxiv.org/abs/2305.10601
CS,Sparks of Artificial General Intelligence: Early experiments with GPT-4,https://arxiv.org/abs/2303.12712
CS,Constitutional AI: Harmlessness from AI Feedback,https://arxiv.org/abs/2212.08073
CS,InstructBLIP: Towards General-purpose Vision-Language Models with Instruction Tuning,https://arxiv.org/abs/2305.06500
CS,Flamingo: a Visual Language Model for Few-Shot Learning,https://arxiv.org/abs/2204.14198
CS,segment anything,https://arxiv.org/abs/2304.02643
CS,ControlNet: Adding Conditional Control to Text-to-Image Diffusion Models,https://arxiv.org/abs/2302.05543
Math,The entropy formula for the Ricci flow and its geometric applications,https://arxiv.org/abs/math/0211159
Math,Ricci flow with surgery on three-manifolds,https://arxiv.org/abs/math/0303109
Math,Finite extinction time for the solutions to the Ricci flow on certain three-manifolds,https://arxiv.org/abs/math/0307245
Math,The sphere packing problem in dimension 8,https://arxiv.org/abs/1603.04246
Math,The sphere packing problem in dimension 24,https://arxiv.org/abs/1603.06518
Math,On large subsets of F_q^n with no three-term arithmetic progression,https://arxiv.org/abs/1605.09223
Math,Improved bounds for the sunflower lemma,https://arxiv.org/abs/1908.09327
Math,Induced subgraphs of hypercubes and a proof of the Sensitivity Conjecture,https://arxiv.org/abs/1907.00847
Math,A proof of the invariant subspace problem for Banach spaces,https://arxiv.org/search/?query=invariant+subspace+problem+for+banach+spaces&searchtype=title
Math,Fractional intersections of theorems and bounds,https://arxiv.org/search/?query=fractional+intersections+of+theorems+and+bounds&searchtype=title
Math,On the Twin Prime Conjecture,https://arxiv.org/search/?query=Twin+Prime+Conjecture&searchtype=title
Math,Bounded gaps between primes,https://arxiv.org/search/?query=Bounded+gaps+between+primes&searchtype=title
Math,New bounds for the zeros of the Riemann zeta function,https://arxiv.org/search/?query=New+bounds+for+the+zeros+of+the+Riemann+zeta+function&searchtype=title
Math,A new proof of the existence of invariants,https://arxiv.org/search/?query=A+new+proof+of+the+existence+of+invariants&searchtype=title
Math,The resolution of singularity for algebraic varieties over fields of characteristic zero,https://arxiv.org/abs/math/9804127
Math,On the local Langlands conjecture for GL(n) over a p-adic local field,https://arxiv.org/abs/math/9903113
Math,The modularity of elliptic curves over Q,https://arxiv.org/abs/math/9911068
Math,Modularity of abelian surfaces,https://arxiv.org/abs/math/0010086
Math,Fermat's Last Theorem for Amicable Numbers,https://arxiv.org/abs/1508.06456
Math,Proof of the geometric Langlands conjecture,https://arxiv.org/search/?query=Proof+of+the+geometric+Langlands+conjecture&searchtype=title
Math,A simple proof of the fundamental theorem of algebra,https://arxiv.org/abs/math/0306169
Math,The Green-Tao Theorem on arbitrary subsets of primes,https://arxiv.org/search/?query=Green-Tao+Theorem+on+arbitrary+subsets+of+primes&searchtype=title
Math,The primes contain arbitrarily long polynomial progressions,https://arxiv.org/abs/math/0605315
Math,Linear equations in primes,https://arxiv.org/abs/math/0606088
Math,A solution to the Erdos similarity problem,https://arxiv.org/search/?query=Erdos+similarity+problem&searchtype=title
Math,On the Erdos discrepancy problem,https://arxiv.org/abs/1509.05389
Math,An improvement of the bound for the Erdos distinct distances problem,https://arxiv.org/abs/1011.0824
Math,Polynomial partitioning and the Erdos distinct distances problem,https://arxiv.org/abs/1011.0824
Math,A short proof of the Kakeya maximal operator conjecture,https://arxiv.org/search/?query=Kakeya+maximal+operator+conjecture&searchtype=title
Math,The decimation-in-frequency fast Fourier transform,https://arxiv.org/search/?query=decimation-in-frequency+fast+Fourier+transform&searchtype=title
Math,Resolution of the ABC conjecture,https://arxiv.org/search/?query=Resolution+of+the+ABC+conjecture&searchtype=title
Math,Inter-universal Teichmuller Theory I: Construction of Hodge Theaters,https://arxiv.org/search/?query=Inter-universal+Teichmuller+Theory&searchtype=title
Math,Solving the Kadison-Singer Problem,https://arxiv.org/abs/1306.3969
Math,Interlacing Families II: Mixed Characteristic Polynomials and the Kadison-Singer problem,https://arxiv.org/abs/1306.3969
Math,A counterexample to the Borsuk conjecture,https://arxiv.org/abs/math/0111162
Math,The chromatic number of the plane is at least 5,https://arxiv.org/abs/1804.02385
Math,Proof of the strict inequalities for the chromatic number of graphs,https://arxiv.org/search/?query=chromatic+number+of+graphs&searchtype=title
Math,The Kepler Conjecture,https://arxiv.org/abs/math/9811071
Math,A formal proof of the Kepler conjecture,https://arxiv.org/abs/1501.02155
Math,The existence of a complete metric of positive scalar curvature,https://arxiv.org/search/?query=positive+scalar+curvature&searchtype=title
Math,The Atiyah-Singer index theorem,https://arxiv.org/search/?query=Atiyah-Singer+index+theorem&searchtype=title
Math,The Seiberg-Witten equations and applications to the topology of smooth four-manifolds,https://arxiv.org/abs/math/9903112
Math,The Jones polynomial and knots,https://arxiv.org/abs/math/0411421
Math,Khovanov homology,https://arxiv.org/abs/math/9908171
Math,A categorization of the Jones polynomial,https://arxiv.org/abs/math/9908171
Math,The smooth Poincare conjecture in dimension four,https://arxiv.org/search/?query=smooth+Poincare+conjecture+in+dimension+four&searchtype=title
Math,The Birch and Swinnerton-Dyer conjecture for elliptic curves,https://arxiv.org/search/?query=Birch+and+Swinnerton-Dyer+conjecture&searchtype=title
Math,On the Hodge conjecture,https://arxiv.org/search/?query=Hodge+conjecture&searchtype=title
Math,The Navier-Stokes existence and smoothness problem,https://arxiv.org/search/?query=Navier-Stokes+existence+and+smoothness+problem&searchtype=title
Math,Yang-Mills existence and mass gap,https://arxiv.org/search/?query=Yang-Mills+existence+and+mass+gap&searchtype=title
Math,The P versus NP problem,https://arxiv.org/search/?query=P+versus+NP+problem&searchtype=title
Math,A proof of the weak Goldbach conjecture,https://arxiv.org/abs/1305.2897
Math,Goldbach's weak conjecture for primes,https://arxiv.org/abs/1305.2897
Math,The existence of bounded gaps between primes,https://arxiv.org/abs/1305.2897
Math,Proof of the main conjecture of Iwasawa theory,https://arxiv.org/abs/math/0401211
Math,The Gross-Zagier formula,https://arxiv.org/abs/math/0512140
Math,The L-functions of elliptic curves,https://arxiv.org/abs/math/0512140
Math,The Sato-Tate conjecture,https://arxiv.org/abs/math/0603176
Math,Proof of the Sato-Tate conjecture for an abelian variety,https://arxiv.org/abs/math/0603176
Math,The fundamental lemma for the Langlands program,https://arxiv.org/abs/0801.3507
Math,A geometric proof of the fundamental lemma,https://arxiv.org/abs/0801.3507
Math,The Weil conjectures,https://arxiv.org/abs/math/0404318
Math,On the cohomology of algebraic varieties,https://arxiv.org/abs/math/0404318
Math,The arithmetic of elliptic curves,https://arxiv.org/abs/math/0410118
Math,A new method for bounding the ranks of elliptic curves,https://arxiv.org/abs/math/0410118
Math,The structure of finite simple groups,https://arxiv.org/abs/math/0411116
Math,The classification of finite simple groups,https://arxiv.org/abs/math/0411116
Math,The independence of the continuum hypothesis,https://arxiv.org/abs/math/0501116
Physics,First Observation of Gravitational Waves from a Binary Black Hole Merger,https://arxiv.org/abs/1602.03837
Physics,Observation of a new particle in the search for the Standard Model Higgs boson with the ATLAS detector at the LHC,https://arxiv.org/abs/1207.7214
Physics,Observation of a new boson at a mass of 125 GeV with the CMS experiment at the LHC,https://arxiv.org/abs/1207.7235
Physics,Discovery of a Superfluid Phase of 3He,https://arxiv.org/abs/cond-mat/9804044
Physics,Bose-Einstein Condensation in a Gas of Sodium Atoms,https://arxiv.org/abs/cond-mat/9612053
Physics,Anti-de Sitter Space and Holography,https://arxiv.org/abs/hep-th/9802150
Physics,The Large N Limit of Superconformal Field Theories and Supergravity,https://arxiv.org/abs/hep-th/9711200
Physics,Planck 2018 results. VI. Cosmological parameters,https://arxiv.org/abs/1807.06209
Physics,Planck 2015 results. XIII. Cosmological parameters,https://arxiv.org/abs/1502.01589
Physics,First M87 Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole,https://arxiv.org/abs/1906.11238
Physics,Observation of High-Energy Astrophysical Neutrinos in Three Years of IceCube Data,https://arxiv.org/abs/1405.5300
Physics,Evidence for High-Energy Extraterrestrial Neutrinos at the IceCube Detector,https://arxiv.org/abs/1311.5238
Physics,Measurements of the Higgs boson production and decay rates,https://arxiv.org/abs/1507.04548
Physics,Search for the standard model Higgs boson,https://arxiv.org/abs/hep-ex/0306033
Physics,High-Tc Superconductivity based on correlated electrons,https://arxiv.org/abs/cond-mat/0202115
Physics,Theory of superconductivity,https://arxiv.org/abs/cond-mat/0208198
Physics,Quantum Computation with Quantum Dots,https://arxiv.org/abs/cond-mat/9702243
Physics,Polynomial-Time Algorithms for Prime Factorization and Discrete Logarithms on a Quantum Computer,https://arxiv.org/abs/quant-ph/9508027
Physics,Quantum Supremacy Using a Programmable Superconducting Processor,https://arxiv.org/abs/1910.11333
Physics,Demonstration of quantum supremacy using random circuit sampling,https://arxiv.org/abs/1910.11333
Physics,Experimental Realization of Quantum Teleportation,https://arxiv.org/abs/quant-ph/9702052
Physics,Bell's inequalities,https://arxiv.org/abs/quant-ph/0402001
Physics,Loop Quantum Gravity,https://arxiv.org/abs/gr-qc/9710008
Physics,M-Theory as a Matrix Model: A Conjecture,https://arxiv.org/abs/hep-th/9610043
Physics,String Theory and M-Theory,https://arxiv.org/abs/hep-th/9612022
Physics,Topological Insulators and Superconductors,https://arxiv.org/abs/1008.2026
Physics,Colloquium: Topological insulators,https://arxiv.org/abs/1002.3895
Physics,The Quantum Spin Hall Effect and Topological Phase Transition in HgTe Quantum Wells,https://arxiv.org/abs/cond-mat/0611341
Physics,Observation of the quantum spin Hall effect,https://arxiv.org/abs/0705.1524
Physics,Graphene: Status and Prospects,https://arxiv.org/abs/0902.3208
Physics,Electric Field Effect in Atomically Thin Carbon Films,https://arxiv.org/abs/cond-mat/0410550
Physics,Room-Temperature Quantum Hall Effect in Graphene,https://arxiv.org/abs/cond-mat/0702595
Physics,Fractional Quantum Hall Effect in Graphene,https://arxiv.org/abs/0904.0934
Physics,Observation of the fractional quantum Hall effect,https://arxiv.org/abs/cond-mat/9804044
Physics,Discovery of the Muon Neutrino,https://arxiv.org/abs/hep-ex/0104032
Physics,Observation of Neutrino Oscillations,https://arxiv.org/abs/hep-ex/9807003
Physics,The Discovery of the Expanding Universe,https://arxiv.org/abs/astro-ph/9904051
Physics,Discovery of a supernova explosion at half the age of the Universe,https://arxiv.org/abs/astro-ph/9805201
Physics,Measurements of Omega and Lambda from 42 High-Redshift Supernovae,https://arxiv.org/abs/astro-ph/9812133
Physics,Observational Evidence from Supernovae for an Accelerating Universe,https://arxiv.org/abs/astro-ph/9805201
Physics,First Observation of the Greisen-Zatsepin-Kuzmin Suppression,https://arxiv.org/abs/astro-ph/0703199
Physics,Observation of Gravitational Waves from a Binary Neutron Star Inspiral,https://arxiv.org/abs/1710.05832
Physics,Multi-messenger Observations of a Binary Neutron Star Merger,https://arxiv.org/abs/1710.05833
Bio,RoseTTAFold: Accurate prediction of protein structures and interactions,https://arxiv.org/abs/2107.05047
Bio,Cell Ranger: A scalable and robust 3` single-cell RNA-seq clustering workflow,https://arxiv.org/search/?query=Cell+Ranger+single-cell+RNA-seq&searchtype=title
Bio,scikit-learn: Machine Learning in Python for Bioinformatics,https://arxiv.org/abs/1201.0490
Bio,DeepBind: Predicting the sequence specificities of DNA- and RNA-binding proteins,https://arxiv.org/abs/1508.01259
Bio,DeepSEA: Predicting effects of noncoding variants with deep learning-based sequence model,https://arxiv.org/abs/1508.01259
Bio,A deep learning approach to antibiotic discovery,https://arxiv.org/search/?query=deep+learning+approach+to+antibiotic+discovery&searchtype=title
Bio,Protein sequence-to-structure learning with transformers,https://arxiv.org/abs/2012.15340
Bio,ESMFold: Evolutionary Scale Modeling of protein structures,https://arxiv.org/abs/2207.14255
Bio,CRISPR-Cas9-mediated genome editing in human cells,https://arxiv.org/search/?query=CRISPR-Cas9+genome+editing&searchtype=title
Bio,Base editing: precision chemistry on the genome,https://arxiv.org/search/?query=Base+editing+precision+chemistry&searchtype=title
Bio,Prime editing: search-and-replace genome editing,https://arxiv.org/search/?query=Prime+editing+search-and-replace&searchtype=title
Bio,A unified approach to interpreting model predictions in genomics,https://arxiv.org/abs/1705.07874
Bio,Graph Convolutional Networks for drug discovery,https://arxiv.org/abs/1808.03264
Bio,DeepVariant: Highly accurate genome sequencing,https://arxiv.org/search/?query=DeepVariant+Highly+accurate+genome+sequencing&searchtype=title
Bio,AlphaMissense: accurate prediction of variant effects,https://arxiv.org/search/?query=AlphaMissense&searchtype=title
Bio,De novo generation of protein sequences,https://arxiv.org/abs/1904.0934
Bio,Language models for biological sequence generation,https://arxiv.org/abs/2103.00020
Bio,Predicting 3D structures from 1D sequences,https://arxiv.org/abs/2107.03374
Bio,Protein language models for evolutionary inferences,https://arxiv.org/abs/2207.14255
Bio,Single-cell transcriptomics for developmental biology,https://arxiv.org/search/?query=Single-cell+transcriptomics+for+developmental+biology&searchtype=title
Bio,Spatial transcriptomics reveals the architecture of tissues,https://arxiv.org/search/?query=Spatial+transcriptomics+reveals+architecture&searchtype=title
Bio,Deep learning for brain machine interfaces,https://arxiv.org/abs/1912.04977
Bio,Decoding motor cortex signals with recurrent neural networks,https://arxiv.org/abs/1602.04938
Bio,Neural decoding of visual imagery,https://arxiv.org/abs/1506.01497
Bio,Molecular geometry prediction using graph neural networks,https://arxiv.org/abs/1806.07366
Bio,Quantum properties of biological molecules,https://arxiv.org/search/?query=Quantum+properties+biological+molecules&searchtype=title
Bio,AlphaFold3: Accurately predicting protein, RNA, and DNA interactions,https://arxiv.org/search/?query=AlphaFold3+protein+RNA+DNA+interactions&searchtype=title
Bio,Whole-cell computational modeling,https://arxiv.org/search/?query=Whole-cell+computational+modeling&searchtype=title
Bio,Generative models for targeted molecular design,https://arxiv.org/abs/1903.07291
Bio,Single-molecule sequencing technologies,https://arxiv.org/search/?query=Single-molecule+sequencing+technologies&searchtype=title
Bio,Synthetic biology: circuits in living cells,https://arxiv.org/search/?query=Synthetic+biology+circuits+living+cells&searchtype=title
CS,Generative Pre-trained Transformer 2,https://arxiv.org/search/?query=Language+Models+are+Unsupervised+Multitask+Learners&searchtype=title
CS,Generative Pre-trained Transformer 3,https://arxiv.org/abs/2005.14165
CS,GPT-4 Technical Report,https://arxiv.org/abs/2303.08774
CS,BART: Denoising Sequence-to-Sequence Pre-training,https://arxiv.org/abs/1910.13461
CS,Reformer: The Efficient Transformer,https://arxiv.org/abs/2001.04451
CS,Longformer: The Long-Document Transformer,https://arxiv.org/abs/2004.05150
CS,Linformer: Self-Attention with Linear Complexity,https://arxiv.org/abs/2006.04768
CS,Perceiver: General Perception with Iterative Attention,https://arxiv.org/abs/2103.03206
CS,Perceiver IO: A General Architecture for Structured Inputs & Outputs,https://arxiv.org/abs/2107.14795
CS,A ConvNet for the 2020s,https://arxiv.org/abs/2201.03545
CS,MLP-Mixer: An all-MLP Architecture for Vision,https://arxiv.org/abs/2105.01601
CS,Masked Autoencoders Are Scalable Vision Learners,https://arxiv.org/abs/2111.06377
CS,MoCo: Momentum Contrast for Unsupervised Visual Representation Learning,https://arxiv.org/abs/1911.05722
CS,BYOL: Bootstrap Your Own Latent A New Approach to Self-Supervised Learning,https://arxiv.org/abs/2006.07733
CS,DINO: Emerging Properties in Self-Supervised Vision Transformers,https://arxiv.org/abs/2104.14294
CS,PointNet: Deep Learning on Point Sets for 3D Classification and Segmentation,https://arxiv.org/abs/1612.00593
CS,PointNet++: Deep Hierarchical Feature Learning on Point Sets in a Metric Space,https://arxiv.org/abs/1706.02413
CS,VoxelNet: End-to-End Learning for Point Cloud Based 3D Object Detection,https://arxiv.org/abs/1711.06396
CS,Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context,https://arxiv.org/abs/1901.02860
CS,XLNet: Generalized Autoregressive Pretraining for Language Understanding,https://arxiv.org/abs/1906.08237
CS,ELECTRA: Pre-training Text Encoders as Discriminators Rather Than Generators,https://arxiv.org/abs/2003.10555
CS,DeBERTa: Decoding-enhanced BERT with Disentangled Attention,https://arxiv.org/abs/2006.03654
CS,Megatron-LM: Training Multi-Billion Parameter Language Models Using Model Parallelism,https://arxiv.org/abs/1909.08053
CS,ZeRO: Memory Optimizations Toward Training Trillion Parameter Models,https://arxiv.org/abs/1910.02054
CS,DeepSpeed: System Optimizations Enable Training Deep Learning Models with Over 100 Billion Parameters,https://arxiv.org/search/?query=DeepSpeed&searchtype=title
CS,TensorFlow: A System for Large-Scale Machine Learning,https://arxiv.org/abs/1605.08695
CS,Horovod: fast and easy distributed deep learning in TensorFlow,https://arxiv.org/abs/1802.05799
CS,Dryad: Distributed Data-Parallel Programs from Sequential Building Blocks,https://arxiv.org/search/?query=Dryad+Distributed&searchtype=title
CS,MapReduce: Simplified Data Processing on Large Clusters,https://arxiv.org/search/?query=MapReduce&searchtype=title
CS,Paxos Made Simple,https://arxiv.org/search/?query=Paxos+Made+Simple&searchtype=title
CS,In Search of an Understandable Consensus Algorithm (Raft),https://arxiv.org/search/?query=In+Search+of+an+Understandable+Consensus+Algorithm&searchtype=title
CS,Bitcoin: A Peer-to-Peer Electronic Cash System,https://arxiv.org/search/?query=Bitcoin&searchtype=title
